"MASTER_TAXON_ID","SCIENTIFIC_NAME","ENGLISH_NAME","TAXON_RANK_ID","TAXON_RANK_NAME","SORT_ORDER","ALT_INT_NAME","CBC_CODE","FIVE_LETTER","EURING_NO"
76610,"Catharus guttatus sequoiensis","",110,"Subspecies",268730,"","","",
76611,"Catharus guttatus polionotus","",110,"Subspecies",268740,"","","",
76612,"Catharus guttatus auduboni","",110,"Subspecies",268750,"","","",
76613,"Catharus guttatus faxoni","",110,"Subspecies",268760,"","","",
84658,"Catharus guttatus crymophilus","",110,"Subspecies",268770,"","","",
100014,"Catharus sp.","Unidentified Catharus thrush",90,"Subgenus (non-standard)",268780,"","","",
76614,"Hylocichla","",80,"Genus",268790,"","","",
1064,"Hylocichla mustelina","Wood Thrush",100,"Species",268800,"","","",11750
76615,"Entomodestes","",80,"Genus",268810,"","","",
76616,"Entomodestes coracinus","Black Solitaire",100,"Species",268820,"","","",
76617,"Entomodestes leucotis","White-eared Solitaire",100,"Species",268830,"","","",
76624,"Turdus","",80,"Genus",268840,"","","",
76619,"Turdus litsitsirupa","Groundscraper Thrush",100,"Species",268850,"","","",
76620,"Turdus litsitsirupa simensis","",110,"Subspecies",268860,"","","",
76621,"Turdus litsitsirupa litsitsirupa","",110,"Subspecies",268870,"","","",
76622,"Turdus litsitsirupa pauciguttatus","",110,"Subspecies",268880,"","","",
76623,"Turdus litsitsirupa stierlingi","",110,"Subspecies",268890,"","","",
76625,"Turdus flavipes","Yellow-legged Thrush",100,"Species",268900,"","","",
76626,"Turdus flavipes venezuelensis","",110,"Subspecies",268910,"","","",
76627,"Turdus flavipes melanopleura","",110,"Subspecies",268920,"","","",
76628,"Turdus flavipes xanthoscelus","",110,"Subspecies",268930,"","","",
76629,"Turdus flavipes polionotus","",110,"Subspecies",268940,"","","",
76630,"Turdus flavipes flavipes","",110,"Subspecies",268950,"","","",
76631,"Turdus leucops","Pale-eyed Thrush",100,"Species",268960,"","","",
76632,"Turdus pelios","African Thrush",100,"Species",268970,"","","",
76633,"Turdus pelios chiguancoides","",110,"Subspecies",268980,"","","",
76634,"Turdus pelios saturatus","",110,"Subspecies",268990,"","","",
76635,"Turdus pelios nigrilorum","",110,"Subspecies",269000,"","","",
76636,"Turdus pelios poensis","",110,"Subspecies",269010,"","","",
76637,"Turdus pelios pelios","",110,"Subspecies",269020,"","","",
76638,"Turdus pelios bocagei","",110,"Subspecies",269030,"","","",
76639,"Turdus pelios centralis","",110,"Subspecies",269040,"","","",
76640,"Turdus pelios graueri","",110,"Subspecies",269050,"","","",
76641,"Turdus pelios stormsi","",110,"Subspecies",269060,"","","",
76642,"Turdus tephronotus","Bare-eyed Thrush",100,"Species",269070,"","","",
76643,"Turdus libonyana","Kurrichane Thrush",100,"Species",269080,"","","",
76644,"Turdus libonyana tropicalis","",110,"Subspecies",269090,"","","",
76645,"Turdus libonyana verreauxii","",110,"Subspecies",269100,"","","",
76646,"Turdus libonyana libonyana","",110,"Subspecies",269110,"","","",
76647,"Turdus libonyana peripheris","",110,"Subspecies",269120,"","","",
76648,"Turdus olivaceofuscus","Sao Tome Thrush",100,"Species",269130,"","","",
76649,"Turdus xanthorhynchus","Principe Thrush",100,"Species",269140,"","","",
76650,"Turdus olivaceus","Olive Thrush",100,"Species",269150,"","","",
76664,"Turdus olivaceus milanjensis","",110,"Subspecies",269160,"","","",
76651,"Turdus olivaceus swynnertoni","",110,"Subspecies",269170,"","","",
76652,"Turdus olivaceus transvaalensis","",110,"Subspecies",269180,"","","",
76653,"Turdus olivaceus culminans","",110,"Subspecies",269190,"","","",
76654,"Turdus olivaceus olivaceus","",110,"Subspecies",269200,"","","",
76655,"Turdus olivaceus pondoensis","",110,"Subspecies",269210,"","","",
76656,"Turdus roehli","Usambara Thrush",100,"Species",269220,"","","",
76657,"Turdus abyssinicus","Abyssinian Thrush",100,"Species",269230,"","","",
76658,"Turdus abyssinicus abyssinicus","",110,"Subspecies",269240,"","","",
76659,"Turdus abyssinicus deckeni","",110,"Subspecies",269250,"","","",
76660,"Turdus abyssinicus oldeani","",110,"Subspecies",269260,"","","",
76661,"Turdus abyssinicus bambusicola","",110,"Subspecies",269270,"","","",
76662,"Turdus abyssinicus baraka","",110,"Subspecies",269280,"","","",
76663,"Turdus abyssinicus nyikae","",110,"Subspecies",269290,"","","",
76665,"Turdus smithi","Karoo Thrush",100,"Species",269300,"","","",
76666,"Turdus ludoviciae","Somali Thrush",100,"Species",269310,"","","",
76667,"Turdus helleri","Taita Thrush",100,"Species",269320,"","","",
76668,"Turdus menachensis","Yemen Thrush",100,"Species",269330,"","","",
76669,"Turdus bewsheri","Comoros Thrush",100,"Species",269340,"","","",
76670,"Turdus bewsheri comorensis","",110,"Subspecies",269350,"","","",
76671,"Turdus bewsheri moheliensis","",110,"Subspecies",269360,"","","",
76672,"Turdus bewsheri bewsheri","",110,"Subspecies",269370,"","","",
76673,"Turdus hortulorum","Grey-backed Thrush",100,"Species",269380,"","","",
76674,"Turdus unicolor","Tickell's Thrush",100,"Species",269390,"","","",
76675,"Turdus dissimilis","Black-breasted Thrush",100,"Species",269400,"","","",
76676,"Turdus cardis","Japanese Thrush",100,"Species",269410,"","","",
76677,"Turdus albocinctus","White-collared Blackbird",100,"Species",269420,"","","",
370,"Turdus torquatus","Ring Ouzel",100,"Species",269430,"","RZ","RINOU",11860
76678,"Turdus torquatus torquatus","",110,"Subspecies",269440,"","","",
76679,"Turdus torquatus alpestris","",110,"Subspecies",269450,"","","",
76680,"Turdus torquatus amicorum","",110,"Subspecies",269460,"","","",
76681,"Turdus boulboul","Grey-winged Blackbird",100,"Species",269470,"","","",
371,"Turdus merula","Blackbird",100,"Species",269480,"Common Blackbird","B.","BLABI",11870
76682,"Turdus merula merula","",110,"Subspecies",269490,"","","",
76683,"Turdus merula azorensis","",110,"Subspecies",269500,"","","",
76684,"Turdus merula cabrerae","",110,"Subspecies",269510,"","","",
76685,"Turdus merula mauritanicus","",110,"Subspecies",269520,"","","",
76686,"Turdus merula aterrimus","",110,"Subspecies",269530,"","","",
76687,"Turdus merula syriacus","",110,"Subspecies",269540,"","","",
76688,"Turdus merula intermedius","",110,"Subspecies",269550,"","","",
84659,"Turdus mandarinus","Chinese Blackbird",100,"Species",269560,"","","",
76689,"Turdus mandarinus sowerbyi","",110,"Subspecies",269570,"","","",
76690,"Turdus mandarinus mandarinus","",110,"Subspecies",269580,"","","",
76691,"Turdus maximus","Tibetan Blackbird",100,"Species",269590,"","","",
76692,"Turdus simillimus","Indian Blackbird",100,"Species",269600,"","","",
76693,"Turdus simillimus nigropileus","",110,"Subspecies",269610,"","","",
76694,"Turdus simillimus simillimus","",110,"Subspecies",269620,"","","",
76695,"Turdus simillimus bourdilloni","",110,"Subspecies",269630,"","","",
76696,"Turdus simillimus kinnisii","",110,"Subspecies",269640,"","","",
76697,"Turdus poliocephalus","Island Thrush",100,"Species",269650,"","","",
76698,"Turdus poliocephalus erythropleurus","",110,"Subspecies",269660,"","","",
76699,"Turdus poliocephalus loeseri","",110,"Subspecies",269670,"","","",
76700,"Turdus poliocephalus indrapurae","",110,"Subspecies",269680,"","","",
76701,"Turdus poliocephalus fumidus","",110,"Subspecies",269690,"","","",
76702,"Turdus poliocephalus javanicus","",110,"Subspecies",269700,"","","",
76703,"Turdus poliocephalus stresemanni","",110,"Subspecies",269710,"","","",
76704,"Turdus poliocephalus whiteheadi","",110,"Subspecies",269720,"","","",
76705,"Turdus poliocephalus seebohmi","",110,"Subspecies",269730,"","","",
76706,"Turdus poliocephalus niveiceps","",110,"Subspecies",269740,"","","",
76707,"Turdus poliocephalus thomassoni","",110,"Subspecies",269750,"","","",
76708,"Turdus poliocephalus mayonensis","",110,"Subspecies",269760,"","","",
76709,"Turdus poliocephalus mindorensis","",110,"Subspecies",269770,"","","",
76710,"Turdus poliocephalus nigrorum","",110,"Subspecies",269780,"","","",
76711,"Turdus poliocephalus malindangensis","",110,"Subspecies",269790,"","","",
76712,"Turdus poliocephalus katanglad","",110,"Subspecies",269800,"","","",
76713,"Turdus poliocephalus kelleri","",110,"Subspecies",269810,"","","",
76714,"Turdus poliocephalus hygroscopus","",110,"Subspecies",269820,"","","",
76715,"Turdus poliocephalus celebensis","",110,"Subspecies",269830,"","","",
76716,"Turdus poliocephalus schlegelii","",110,"Subspecies",269840,"","","",
76717,"Turdus poliocephalus sterlingi","",110,"Subspecies",269850,"","","",
76718,"Turdus poliocephalus deningeri","",110,"Subspecies",269860,"","","",
76719,"Turdus poliocephalus versteegi","",110,"Subspecies",269870,"","","",
76722,"Turdus poliocephalus papuensis","",110,"Subspecies",269880,"","","",
76723,"Turdus poliocephalus tolokiwae","",110,"Subspecies",269890,"","","",
76724,"Turdus poliocephalus beehleri","",110,"Subspecies",269900,"","","",
76725,"Turdus poliocephalus heinrothi","",110,"Subspecies",269910,"","","",
76726,"Turdus poliocephalus canescens","",110,"Subspecies",269920,"","","",
76727,"Turdus poliocephalus bougainvillei","",110,"Subspecies",269930,"","","",
76728,"Turdus poliocephalus kulambangrae","",110,"Subspecies",269940,"","","",
76729,"Turdus poliocephalus sladeni","",110,"Subspecies",269950,"","","",
76730,"Turdus poliocephalus rennellianus","",110,"Subspecies",269960,"","","",
76731,"Turdus poliocephalus vanikorensis","",110,"Subspecies",269970,"","","",
76732,"Turdus poliocephalus placens","",110,"Subspecies",269980,"","","",
76733,"Turdus poliocephalus whitneyi","",110,"Subspecies",269990,"","","",
76734,"Turdus poliocephalus malekulae","",110,"Subspecies",270000,"","","",
76735,"Turdus poliocephalus becki","",110,"Subspecies",270010,"","","",
76736,"Turdus poliocephalus efatensis","",110,"Subspecies",270020,"","","",
76737,"Turdus poliocephalus albifrons","",110,"Subspecies",270030,"","","",
76738,"Turdus poliocephalus pritzbueri","",110,"Subspecies",270040,"","","",
76739,"Turdus poliocephalus mareensis","",110,"Subspecies",270050,"","","",
76740,"Turdus poliocephalus xanthopus","",110,"Subspecies",270060,"","","",
76741,"Turdus poliocephalus poliocephalus","",110,"Subspecies",270070,"","","",
76742,"Turdus poliocephalus vinitinctus","",110,"Subspecies",270080,"","","",
76743,"Turdus poliocephalus layardi","",110,"Subspecies",270090,"","","",
76744,"Turdus poliocephalus ruficeps","",110,"Subspecies",270100,"","","",
76745,"Turdus poliocephalus vitiensis","",110,"Subspecies",270110,"","","",
76746,"Turdus poliocephalus hades","",110,"Subspecies",270120,"","","",
76747,"Turdus poliocephalus tempesti","",110,"Subspecies",270130,"","","",
76748,"Turdus poliocephalus samoensis","",110,"Subspecies",270140,"","","",
76749,"Turdus rubrocanus","Chestnut Thrush",100,"Species",270150,"","","",
76750,"Turdus rubrocanus rubrocanus","",110,"Subspecies",270160,"","","",
76751,"Turdus rubrocanus gouldii","",110,"Subspecies",270170,"","","",
76752,"Turdus kessleri","Kessler's Thrush",100,"Species",270180,"","","",
76753,"Turdus feae","Grey-sided Thrush",100,"Species",270190,"","","",
372,"Turdus obscurus","Eyebrowed Thrush",100,"Species",270200,"","","EYBTH",11950
76754,"Turdus pallidus","Pale Thrush",100,"Species",270210,"","","",
76755,"Turdus chrysolaus","Brown-headed Thrush",100,"Species",270220,"","","",
84660,"Turdus chrysolaus orii","",110,"Subspecies",270230,"","","",
84661,"Turdus chrysolaus chrysolaus","",110,"Subspecies",270240,"","","",
76756,"Turdus celaenops","Izu Thrush",100,"Species",270250,"","","",
374,"Turdus atrogularis","Black-throated Thrush",100,"Species",270260,"","XC","BLATH",11972
1567,"Turdus ruficollis","Red-throated Thrush",100,"Species",270270,"","","RETTH",11971
83897,"Turdus atrogularis/ruficollis","Black-throated/Red-throated Thrush",90,"Subgenus (non-standard)",270280,"","","",
1568,"Turdus naumanni","Naumann's Thrush",100,"Species",270290,"","","NAUTH",11961
373,"Turdus eunomus","Dusky Thrush",100,"Species",270300,"","","DUSTH",11962
83898,"Turdus naumanni/eunomus","Naumann's/Dusky Thrush",90,"Subgenus (non-standard)",270310,"","","",11960
375,"Turdus pilaris","Fieldfare",100,"Species",270320,"","FF","FIELD",11980
377,"Turdus iliacus","Redwing",100,"Species",270330,"","RE","REDWI",12010
76757,"Turdus iliacus coburni","",110,"Subspecies",270340,"","","",
76758,"Turdus iliacus iliacus","",110,"Subspecies",270350,"","","",
376,"Turdus philomelos","Song Thrush",100,"Species",270360,"","ST","SONTH",12000
76759,"Turdus philomelos hebridensis","",110,"Subspecies",270370,"","","",
76760,"Turdus philomelos clarkei","",110,"Subspecies",270380,"","","",
76761,"Turdus philomelos philomelos","",110,"Subspecies",270390,"","","",
76762,"Turdus philomelos nataliae","",110,"Subspecies",270400,"","","",
76763,"Turdus mupinensis","Chinese Thrush",100,"Species",270410,"","","",
378,"Turdus viscivorus","Mistle Thrush",100,"Species",270420,"","M.","MISTH",12020
76764,"Turdus viscivorus deichleri","",110,"Subspecies",270430,"","","",
76765,"Turdus viscivorus viscivorus","",110,"Subspecies",270440,"","","",
76766,"Turdus viscivorus bonapartei","",110,"Subspecies",270450,"","","",
76767,"Turdus fuscater","Great Thrush",100,"Species",270460,"","","",
76768,"Turdus fuscater cacozelus","",110,"Subspecies",270470,"","","",
76769,"Turdus fuscater clarus","",110,"Subspecies",270480,"","","",
76770,"Turdus fuscater quindio","",110,"Subspecies",270490,"","","",
76771,"Turdus fuscater gigas","",110,"Subspecies",270500,"","","",
76772,"Turdus fuscater gigantodes","",110,"Subspecies",270510,"","","",
76773,"Turdus fuscater ockendeni","",110,"Subspecies",270520,"","","",
76774,"Turdus fuscater fuscater","",110,"Subspecies",270530,"","","",
76775,"Turdus chiguanco","Chiguanco Thrush",100,"Species",270540,"","","",
76776,"Turdus chiguanco chiguanco","",110,"Subspecies",270550,"","","",
76777,"Turdus chiguanco conradi","",110,"Subspecies",270560,"","","",
76778,"Turdus chiguanco anthracinus","",110,"Subspecies",270570,"","","",
76779,"Turdus nigrescens","Sooty Thrush",100,"Species",270580,"","","",
76780,"Turdus infuscatus","Black Thrush",100,"Species",270590,"","","",
76781,"Turdus serranus","Glossy-black Thrush",100,"Species",270600,"","","",
76782,"Turdus serranus cumanensis","",110,"Subspecies",270610,"","","",
76783,"Turdus serranus atrosericeus","",110,"Subspecies",270620,"","","",
76784,"Turdus serranus fuscobrunneus","",110,"Subspecies",270630,"","","",
76785,"Turdus serranus serranus","",110,"Subspecies",270640,"","","",
84662,"Turdus serranus continoi","",110,"Subspecies",270650,"","","",
76786,"Turdus nigriceps","Andean Slaty Thrush",100,"Species",270660,"","","",
76787,"Turdus subalaris","Eastern Slaty Thrush",100,"Species",270670,"","","",
76788,"Turdus reevei","Plumbeous-backed Thrush",100,"Species",270680,"","","",
76789,"Turdus olivater","Black-hooded Thrush",100,"Species",270690,"","","",
76790,"Turdus olivater sanctaemartae","",110,"Subspecies",270700,"","","",
76791,"Turdus olivater caucae","",110,"Subspecies",270710,"","","",
76792,"Turdus olivater olivater","",110,"Subspecies",270720,"","","",
76793,"Turdus olivater kemptoni","",110,"Subspecies",270730,"","","",
76794,"Turdus olivater paraquensis","",110,"Subspecies",270740,"","","",
76795,"Turdus olivater duidae","",110,"Subspecies",270750,"","","",
76796,"Turdus olivater roraimae","",110,"Subspecies",270760,"","","",
76797,"Turdus olivater ptaritepui","",110,"Subspecies",270770,"","","",
76798,"Turdus maranonicus","Maranon Thrush",100,"Species",270780,"","","",
76799,"Turdus fulviventris","Chestnut-bellied Thrush",100,"Species",270790,"","","",
76800,"Turdus rufiventris","Rufous-bellied Thrush",100,"Species",270800,"","","",
76801,"Turdus rufiventris juensis","",110,"Subspecies",270810,"","","",
76802,"Turdus rufiventris rufiventris","",110,"Subspecies",270820,"","","",
76803,"Turdus falcklandii","Austral Thrush",100,"Species",270830,"","","",
76804,"Turdus falcklandii magellanicus","",110,"Subspecies",270840,"","","",
76805,"Turdus falcklandii falcklandii","",110,"Subspecies",270850,"","","",
76806,"Turdus leucomelas","Pale-breasted Thrush",100,"Species",270860,"","","",
76807,"Turdus leucomelas albiventer","",110,"Subspecies",270870,"","","",
76808,"Turdus leucomelas cautor","",110,"Subspecies",270880,"","","",
100292,"Turdus leucomelas upichiarum","",110,"Subspecies",270890,"","","",
76809,"Turdus leucomelas leucomelas","",110,"Subspecies",270900,"","","",
76810,"Turdus amaurochalinus","Creamy-bellied Thrush",100,"Species",270910,"","","",
76811,"Turdus plebejus","Mountain Thrush",100,"Species",270920,"","","",
76812,"Turdus plebejus differens","",110,"Subspecies",270930,"","","",
76813,"Turdus plebejus rafaelensis","",110,"Subspecies",270940,"","","",
76814,"Turdus plebejus plebejus","",110,"Subspecies",270950,"","","",
76815,"Turdus ignobilis","Black-billed Thrush",100,"Species",270960,"","","",
76816,"Turdus ignobilis goodfellowi","",110,"Subspecies",270970,"","","",
76817,"Turdus ignobilis ignobilis","",110,"Subspecies",270980,"","","",
