"MASTER_TAXON_ID","ALTERNATIVE_SCI_NAME","ALTERNATIVE_RANK_ID","ALTERNATIVE_RANK_NAME","CURRENT_SCI_NAME","CURRENT_RANK_ID","CURRENT_RANK_NAME","SORT_ORDER_IOC","NUMBER_OF_LISTS"
78213,"Anthreptes collaris",100,"Species","Hedydipna collaris",100,"Species",285320,2
78221,"Hedydipna collaris patersonae",110,"Subspecies","Hedydipna collaris zuluensis",110,"Subspecies",285400,1
78223,"Anthreptes platurus",100,"Species","Hedydipna platura",100,"Species",285420,2
78224,"Anthreptes metallicus",100,"Species","Hedydipna metallica",100,"Species",285430,1
78225,"Anthreptes pallidigaster",100,"Species","Hedydipna pallidigaster",100,"Species",285440,1
78234,"Nectarinia reichenbachii",100,"Species","Anabathmis reichenbachii",100,"Species",285460,2
78235,"Nectarinia hartlaubii",100,"Species","Anabathmis hartlaubii",100,"Species",285470,1
78236,"Nectarinia newtonii",100,"Species","Anabathmis newtonii",100,"Species",285480,1
78238,"Nectarinia thomensis",100,"Species","Dreptes thomensis",100,"Species",285500,1
78240,"Nectarinia violacea",100,"Species","Anthobaphes violacea",100,"Species",285520,1
78242,"Nectarinia verticalis",100,"Species","Cyanomitra verticalis",100,"Species",285540,2
78247,"Nectarinia bannermani",100,"Species","Cyanomitra bannermani",100,"Species",285590,1
78248,"Nectarinia cyanolaema",100,"Species","Cyanomitra cyanolaema",100,"Species",285600,2
78252,"Nectarinia oritis",100,"Species","Cyanomitra oritis",100,"Species",285640,2
78256,"Nectarinia alinae",100,"Species","Cyanomitra alinae",100,"Species",285680,1
78262,"Nectarinia olivacea",100,"Species","Cyanomitra olivacea",100,"Species",285740,2
78265,"Cyanomitra obscura",100,"Species","Cyanomitra olivacea obscura",110,"Subspecies",285770,1
78265,"Nectarinia olivacea obscura",110,"Subspecies","Cyanomitra olivacea obscura",110,"Subspecies",285770,1
78276,"Nectarinia veroxii",100,"Species","Cyanomitra veroxii",100,"Species",285860,1
78281,"Nectarinia adelberti",100,"Species","Chalcomitra adelberti",100,"Species",285910,2
78284,"Nectarinia fuliginosa",100,"Species","Chalcomitra fuliginosa",100,"Species",285940,2
78287,"Nectarinia rubescens",100,"Species","Chalcomitra rubescens",100,"Species",285970,2
78291,"Nectarinia amethystina",100,"Species","Chalcomitra amethystina",100,"Species",286010,1
78298,"Nectarinia senegalensis",100,"Species","Chalcomitra senegalensis",100,"Species",286060,2
78305,"Nectarinia hunteri",100,"Species","Chalcomitra hunteri",100,"Species",286130,1
78306,"Nectarinia balfouri",100,"Species","Chalcomitra balfouri",100,"Species",286140,1
78308,"Nectarinia zeylonica",100,"Species","Leptocoma zeylonica",100,"Species",286160,1
78311,"Nectarinia minima",100,"Species","Leptocoma minima",100,"Species",286190,1
78323,"Leptocoma sericea",100,"Species","Leptocoma aspasia",100,"Species",286310,1
78323,"Nectarinia aspasia",100,"Species","Leptocoma aspasia",100,"Species",286310,1
78324,"Leptocoma sericea talautensis",110,"Subspecies","Leptocoma aspasia talautensis",110,"Subspecies",286320,1
78325,"Leptocoma sericea sangirensis",110,"Subspecies","Leptocoma aspasia sangirensis",110,"Subspecies",286330,1
78326,"Leptocoma sericea grayi",110,"Subspecies","Leptocoma aspasia grayi",110,"Subspecies",286340,1
78327,"Leptocoma sericea porphyrolaema",110,"Subspecies","Leptocoma aspasia porphyrolaema",110,"Subspecies",286350,1
78328,"Leptocoma sericea auriceps",110,"Subspecies","Leptocoma aspasia auriceps",110,"Subspecies",286360,1
78329,"Leptocoma sericea auricapilla",110,"Subspecies","Leptocoma aspasia auricapilla",110,"Subspecies",286370,1
78330,"Leptocoma sericea aspasioides",110,"Subspecies","Leptocoma aspasia aspasioides",110,"Subspecies",286380,1
78331,"Leptocoma sericea proserpina",110,"Subspecies","Leptocoma aspasia proserpina",110,"Subspecies",286390,1
78332,"Leptocoma sericea chlorolaema",110,"Subspecies","Leptocoma aspasia chlorolaema",110,"Subspecies",286400,1
78333,"Leptocoma sericea mariae",110,"Subspecies","Leptocoma aspasia mariae",110,"Subspecies",286410,1
78334,"Leptocoma sericea cochrani",110,"Subspecies","Leptocoma aspasia cochrani",110,"Subspecies",286420,1
78335,"Leptocoma sericea sericea",110,"Subspecies","Leptocoma aspasia aspasia",110,"Subspecies",286430,1
78336,"Leptocoma sericea maforensis",110,"Subspecies","Leptocoma aspasia maforensis",110,"Subspecies",286440,1
78338,"Leptocoma sericea nigriscapularis",110,"Subspecies","Leptocoma aspasia nigriscapularis",110,"Subspecies",286450,1
78339,"Leptocoma sericea mysorensis",110,"Subspecies","Leptocoma aspasia mysorensis",110,"Subspecies",286460,1
78340,"Leptocoma sericea veronica",110,"Subspecies","Leptocoma aspasia veronica",110,"Subspecies",286470,1
78341,"Leptocoma sericea cornelia",110,"Subspecies","Leptocoma aspasia cornelia",110,"Subspecies",286480,1
78342,"Leptocoma sericea christianae",110,"Subspecies","Leptocoma aspasia christianae",110,"Subspecies",286490,1
78343,"Leptocoma sericea caeruleogula",110,"Subspecies","Leptocoma aspasia caeruleogula",110,"Subspecies",286500,1
78344,"Leptocoma sericea corinna",110,"Subspecies","Leptocoma aspasia corinna",110,"Subspecies",286510,1
78345,"Leptocoma sericea eichhorni",110,"Subspecies","Leptocoma aspasia eichhorni",110,"Subspecies",286520,1
78346,"Nectarinia calcostetha",100,"Species","Leptocoma calcostetha",100,"Species",286530,1
78366,"Nectarinia reichenowi",100,"Species","Drepanorhynchus reichenowi",100,"Species",286730,1
78371,"Nectarinia chloropygia",100,"Species","Cinnyris chloropygius",100,"Species",286780,2
78375,"Nectarinia minulla",100,"Species","Cinnyris minullus",100,"Species",286820,2
78378,"Nectarinia manoensis",100,"Species","Cinnyris manoensis",100,"Species",286830,1
78380,"Cinnyris manoensis pintoi",110,"Subspecies","Cinnyris gertrudis",100,"Species",286860,2
78382,"Nectarinia chalybea",100,"Species","Cinnyris chalybeus",100,"Species",286870,1
78385,"Nectarinia neergardi",100,"Species","Cinnyris neergaardi",100,"Species",286900,1
78386,"Nectarinia stuhlmanni",100,"Species","Cinnyris stuhlmanni",100,"Species",286910,1
78388,"Nectarinia graueri",110,"Subspecies","Cinnyris stuhlmanni graueri",110,"Subspecies",286930,1
78394,"Cinnyris ludovicensis whytei",110,"Subspecies","Cinnyris whytei",100,"Species",286960,1
78391,"Nectarinia prigoginei",100,"Species","Cinnyris prigoginei",100,"Species",286990,1
78392,"Nectarinia ludovicensis",100,"Species","Cinnyris ludovicensis",100,"Species",287000,1
78395,"Nectarinia preussi",100,"Species","Cinnyris reichenowi",100,"Species",287010,2
78401,"Nectarinia regia",100,"Species","Cinnyris regius",100,"Species",287050,1
78405,"Nectarinia rockefelleri",100,"Species","Cinnyris rockefelleri",100,"Species",287080,1
78407,"Nectarinia usambarica",100,"Species","Cinnyris usambaricus",100,"Species",287100,1
78408,"Nectarinia fuelleborni",100,"Species","Cinnyris fuelleborni",100,"Species",287110,1
78411,"Nectarinia moreaui",100,"Species","Cinnyris moreaui",100,"Species",287140,1
78412,"Nectarinia loveridgei",100,"Species","Cinnyris loveridgei",100,"Species",287150,1
78413,"Nectarinia pulchella",100,"Species","Cinnyris pulchellus",100,"Species",287160,2
78416,"Nectarinia mariquensis",100,"Species","Cinnyris mariquensis",100,"Species",287190,1
78424,"Nectarinia congensis",100,"Species","Cinnyris congensis",100,"Species",287250,1
78425,"Nectarinia erythrocerca",100,"Species","Cinnyris erythrocercus",100,"Species",287260,1
78426,"Nectarinia nectarinioides",100,"Species","Cinnyris nectarinioides",100,"Species",287270,1
78433,"Nectarinia bifasciata tsavoensis",110,"Subspecies","Cinnyris tsavoensis",100,"Species",287330,1
78434,"Nectarinia chalcomelas",100,"Species","Cinnyris chalcomelas",100,"Species",287340,1
78435,"Nectarinia pembae",100,"Species","Cinnyris pembae",100,"Species",287350,1
78436,"Nectarinia bouvieri",100,"Species","Cinnyris bouvieri",100,"Species",287360,2
78437,"Nectarinia osea",100,"Species","Cinnyris osea",100,"Species",287370,1
78440,"Nectarinia habessinica",100,"Species","Cinnyris habessinicus",100,"Species",287400,1
78446,"Nectarinia coccinigaster",100,"Species","Cinnyris coccinigastrus",100,"Species",287460,2
78447,"Nectarinia johannae",100,"Species","Cinnyris johannae",100,"Species",287470,2
78450,"Nectarinia superba",100,"Species","Cinnyris superbus",100,"Species",287500,2
78455,"Nectarinia rufipennis",100,"Species","Cinnyris rufipennis",100,"Species",287550,1
78456,"Nectarinia oustaleti",100,"Species","Cinnyris oustaleti",100,"Species",287560,1
78459,"Nectarinia talatala",100,"Species","Cinnyris talatala",100,"Species",287590,1
78462,"Nectarinia venusta",100,"Species","Cinnyris venustus",100,"Species",287600,2
78468,"Nectarinia fusca",100,"Species","Cinnyris fuscus",100,"Species",287660,1
78471,"Nectarinia ursulae",100,"Species","Cinnyris ursulae",100,"Species",287690,1
78472,"Nectarinia batesi",100,"Species","Cinnyris batesi",100,"Species",287700,2
78473,"Nectarinia cuprea",100,"Species","Cinnyris cupreus",100,"Species",287710,2
78476,"Nectarinia asiatica",100,"Species","Cinnyris asiaticus",100,"Species",287740,1
78480,"Nectarinia jugularis",100,"Species","Cinnyris jugularis",100,"Species",287780,1
78502,"Nectarinia buettikoferi",100,"Species","Cinnyris buettikoferi",100,"Species",288000,1
78503,"Nectarinia solaris",100,"Species","Cinnyris solaris",100,"Species",288010,1
78513,"Nectarinia notata",100,"Species","Cinnyris notatus",100,"Species",288110,1
78517,"Nectarinia dussumieri",100,"Species","Cinnyris dussumieri",100,"Species",288150,1
78518,"Nectarinia humbloti",100,"Species","Cinnyris humbloti",100,"Species",288160,1
78521,"Nectarinia comorensis",100,"Species","Cinnyris comorensis",100,"Species",288190,1
78522,"Nectarinia coquerellii",100,"Species","Cinnyris coquerellii",100,"Species",288200,1
78523,"Nectarinia lotenia",100,"Species","Cinnyris lotenius",100,"Species",288210,1
78538,"Aethopyga flagrans guimarasensis",110,"Subspecies","Aethopyga guimarasensis guimarasensis",110,"Subspecies",288350,1
78539,"Aethopyga flagrans daphoenonota",110,"Subspecies","Aethopyga guimarasensis daphoenonota",110,"Subspecies",288360,1
78541,"Aethopyga pulcherrima jefferyi",110,"Subspecies","Aethopyga jefferyi",100,"Species",288380,1
78543,"Aethopyga pulcherrima decorosa",110,"Subspecies","Aethopyga decorosa",100,"Species",288390,1
78597,"Aethopyga siparaja magnifica",110,"Subspecies","Aethopyga magnifica",100,"Species",288950,1
78226,"Hypogramma",80,"Genus","Kurochkinegramma",80,"Genus",289020,3
78227,"Hypogramma hypogrammicum",100,"Species","Kurochkinegramma hypogrammicum",100,"Species",289030,3
78228,"Hypogramma hypogrammicum lisettae",110,"Subspecies","Kurochkinegramma hypogrammicum lisettae",110,"Subspecies",289040,2
78229,"Hypogramma hypogrammicum mariae",110,"Subspecies","Kurochkinegramma hypogrammicum mariae",110,"Subspecies",289050,2
78230,"Hypogramma hypogrammicum nuchale",110,"Subspecies","Kurochkinegramma hypogrammicum nuchale",110,"Subspecies",289060,2
78231,"Hypogramma hypogrammicum hypogrammicum",110,"Subspecies","Kurochkinegramma hypogrammicum hypogrammicum",110,"Subspecies",289070,2
78232,"Hypogramma hypogrammicum natunense",110,"Subspecies","Kurochkinegramma hypogrammicum natunense",110,"Subspecies",289080,2
78687,"Passer domesticus tintaginatus",110,"Subspecies","Passer domesticus tingitanus",110,"Subspecies",289700,1
78690,"Passer domesticus italiae",110,"Subspecies","Passer italiae",100,"Species",289740,1
78697,"Passer rutilans",100,"Species","Passer cinnamomeus",100,"Species",289820,3
78698,"Passer rutilans cinnamomeus",110,"Subspecies","Passer cinnamomeus cinnamomeus",110,"Subspecies",289830,2
78699,"Passer rutilans intensior",110,"Subspecies","Passer cinnamomeus intensior",110,"Subspecies",289840,2
78700,"Passer rutilans rutilans",110,"Subspecies","Passer cinnamomeus rutilans",110,"Subspecies",289850,2
78734,"Passer simplex zarudnyi",110,"Subspecies","Passer zarudnyi",100,"Species",290190,1
78748,"Petronia brachydactyla",100,"Species","Carpospiza brachydactyla",100,"Species",290360,4
78758,"Petronia superciliaris",100,"Species","Gymnoris superciliaris",100,"Species",290470,1
78763,"Petronia dentata",100,"Species","Gymnoris dentata",100,"Species",290520,3
78764,"Petronia pyrgita",100,"Species","Gymnoris pyrgita",100,"Species",290530,1
78767,"Petronia xanthocollis",100,"Species","Gymnoris xanthocollis",100,"Species",290560,3
78783,"Montifringilla taczanowskii",100,"Species","Onychostruthus taczanowskii",100,"Species",290730,1
78785,"Montifringilla davidiana",100,"Species","Pyrgilauda davidiana",100,"Species",290750,1
78788,"Montifringilla ruficollis",100,"Species","Pyrgilauda ruficollis",100,"Species",290780,1
78791,"Montifringilla blanfordi",100,"Species","Pyrgilauda blanfordi",100,"Species",290810,1
78795,"Montifringilla theresae",100,"Species","Pyrgilauda theresae",100,"Species",290850,1
78661,"Histurgops ruficaudus",100,"Species","Histurgops ruficauda",100,"Species",291060,1
78902,"Ploceus velatus vitellinus",110,"Subspecies","Ploceus vitellinus",100,"Species",292010,1
78949,"Ploceus hypoxanthus hymenaicus",110,"Subspecies","Ploceus hypoxanthus chryseus",110,"Subspecies",292480,1
78951,"Pachyphantes superciliosus",100,"Species","Ploceus superciliosus",100,"Species",292500,1
79023,"Foudia eminentissima cosobrina",110,"Subspecies","Foudia eminentissima consobrina",110,"Subspecies",293210,2
79027,"Foudia eminentissima aldabranus",110,"Subspecies","Foudia aldabrana",100,"Species",293250,1
79072,"Euplectes macrourus",100,"Species","Euplectes macroura",100,"Species",293650,2
79079,"Euplectes psammocromius",100,"Species","Euplectes psammacromius",100,"Species",293720,1
79101,"Nigrita fusconota",100,"Species","Nigrita fusconotus",100,"Species",293950,1
79110,"Nigrita canicapilla",100,"Species","Nigrita canicapillus",100,"Species",294050,1
79218,"Lagonosticta vinacea",100,"Species","Lagonosticta larvata vinacea",110,"Subspecies",295140,1
79237,"Estrilda quartinia",100,"Species","Coccopygia quartinia",100,"Species",295300,1
79263,"Estrilda Troglodytes",100,"Species","Estrilda troglodytes",100,"Species",295550,1
79315,"Ortygospiza atricolis fuscocrissa",110,"Subspecies","Ortygospiza atricollis fuscocrissa",110,"Subspecies",296040,1
79315,"Ortygospiza fuscocrissa",100,"Species","Ortygospiza atricollis fuscocrissa",110,"Subspecies",296040,1
79317,"Ortygospiza fuscocrissa muelleri",110,"Subspecies","Ortygospiza atricollis muelleri",110,"Subspecies",296050,1
79318,"Ortygospiza fuscocrissa smithersi",110,"Subspecies","Ortygospiza atricollis smithersi",110,"Subspecies",296060,1
79319,"Ortygospiza fuscocrissa pallida",110,"Subspecies","Ortygospiza atricollis pallida",110,"Subspecies",296070,1
79320,"Ortygospiza fuscocrissa digressa",110,"Subspecies","Ortygospiza atricollis digressa",110,"Subspecies",296080,1
79321,"Ortygospiza gabonensis",100,"Species","Ortygospiza atricollis gabonensis",110,"Subspecies",296090,2
79323,"Ortygospiza gabonensis fuscata",110,"Subspecies","Ortygospiza atricollis fuscata",110,"Subspecies",296100,1
79324,"Ortygospiza gabonensis dorsostriata",110,"Subspecies","Ortygospiza atricollis dorsostriata",110,"Subspecies",296110,1
79326,"Ortygospiza locustella",100,"Species","Paludipasser locustella",100,"Species",296130,2
79366,"Taeniopygia guttata",100,"Species","Taeniopygia guttata guttata",110,"Subspecies",296510,1
79367,"Taeniopygia castanotis",100,"Species","Taeniopygia guttata castanotis",110,"Subspecies",296520,1
79368,"Taeniopygia bichenovi",100,"Species","Taeniopygia bichenovii",100,"Species",296530,1
79409,"Lemuresthes",80,"Genus","Lepidopygia",80,"Genus",296940,1
79410,"Lemuresthes nana",100,"Species","Lepidopygia nana",100,"Species",296950,1
79410,"Lonchura nana",100,"Species","Lepidopygia nana",100,"Species",296950,1
79412,"Lonchura cantans",100,"Species","Euodice cantans",100,"Species",296970,3
79415,"Lonchura malabarica",100,"Species","Euodice malabarica",100,"Species",297000,1
79417,"Lonchura griseicapilla",100,"Species","Odontospiza caniceps",100,"Species",297020,1
79424,"Lonchura bicolor woltersi",110,"Subspecies","Lonchura nigriceps woltersi",110,"Subspecies",297120,2
79500,"Lonchura hunsteini",100,"Species","Lonchura hunsteini hunsteini",110,"Subspecies",297810,1
79501,"Lonchura nigerrima",100,"Species","Lonchura hunsteini nigerrima",110,"Subspecies",297820,1
79516,"Padda fuscata",100,"Species","Lonchura fuscata",100,"Species",297990,1
1579,"Padda oryzivora",100,"Species","Lonchura oryzivora",100,"Species",298000,2
1054,"Motacilla flavissima",100,"Species","Motacilla flava flavissima",110,"Subspecies",298950,2
79606,"Motacilla lutea",100,"Species","Motacilla flava lutea",110,"Subspecies",298960,1
1053,"Motacilla flava",100,"Species","Motacilla flava flava",110,"Subspecies",298970,2
1392,"Motacilla beema",100,"Species","Motacilla flava beema",110,"Subspecies",298990,1
1392,"Motacilla flava beema ",110,"Subspecies","Motacilla flava beema",110,"Subspecies",298990,1
1460,"Motacilla iberiae",100,"Species","Motacilla flava iberiae",110,"Subspecies",299000,1
1593,"Motacilla cinereocapilla",100,"Species","Motacilla flava cinereocapilla",110,"Subspecies",299010,2
1366,"Motacilla feldegg",100,"Species","Motacilla flava feldegg",110,"Subspecies",299040,1
1280,"Motacilla thunbergi",100,"Species","Motacilla flava thunbergi",110,"Subspecies",299050,2
84146,"Motacilla flava superciliaris",110,"Subspecies","Motacilla flava (var superciliaris)",120,"Subspecies (non-standard)",299060,1
1394,"Motacilla flava simillima",100,"Species","Motacilla tschutschensis",100,"Species",299070,1
1394,"Motacilla flava simillima",110,"Subspecies","Motacilla tschutschensis",100,"Species",299070,1
79611,"Motacilla flava taivana",110,"Subspecies","Motacilla tschutschensis taivana",110,"Subspecies",299110,1
79804,"Amaurocichla bocagei",100,"Species","Motacilla bocagii",100,"Species",299200,1
79804,"Amaurocichla bocagii",100,"Species","Motacilla bocagii",100,"Species",299200,2
1055,"Motacilla yarrellii",100,"Species","Motacilla alba yarrellii",110,"Subspecies",299300,2
911,"Motacilla alba",100,"Species","Motacilla alba alba",110,"Subspecies",299310,2
79627,"Motacilla personata",100,"Species","Motacilla alba personata",110,"Subspecies",299330,1
79638,"Motacilla madaraspatensis",100,"Species","Motacilla maderaspatensis",100,"Species",299440,1
1183,"Motacilla sp",100,"Species","Motacilla sp.",90,"Subgenus (non-standard)",299450,1
79644,"Macronyx fuellebornii",100,"Species","Macronyx fuelleborni",100,"Species",299510,1
326,"Anthus novaeseelandiae",100,"Species","Anthus richardi",100,"Species",299680,1
79673,"Anthus richardi cinnamomeus",110,"Subspecies","Anthus cinnamomeus",100,"Species",299860,1
79675,"Anthus camaroonensis",110,"Subspecies","Anthus cinnamomeus camaroonensis",110,"Subspecies",299880,1
79684,"Anthus cinnamomeus spurius",110,"Subspecies","Anthus cinnamomeus spurium",110,"Subspecies",299970,1
79688,"Anthus latistriatus",110,"Subspecies","Anthus cinnamomeus latistriatus",110,"Subspecies",300010,1
79703,"Anthus similis nicholsoni",110,"Subspecies","Anthus nicholsoni",100,"Species",300220,2
79701,"Anthus similis palliditinctus",110,"Subspecies","Anthus nicholsoni palliditinctus",110,"Subspecies",300230,2
79702,"Anthus similis leucocraspedon",110,"Subspecies","Anthus nicholsoni leucocraspedon",110,"Subspecies",300240,2
79704,"Anthus similis petricolus",110,"Subspecies","Anthus nicholsoni petricolus",110,"Subspecies",300260,2
79705,"Anthus similis primarius",110,"Subspecies","Anthus nicholsoni primarius",110,"Subspecies",300270,2
79712,"Anthus similis nyassae",110,"Subspecies","Anthus nyassae",100,"Species",300280,1
79752,"Anthus petrosus",100,"Species","Anthus petrosus petrosus",110,"Subspecies",300730,1
1592,"Anthus littoralis",100,"Species","Anthus petrosus littoralis",110,"Subspecies",300740,1
79755,"Anthus berthelotti",100,"Species","Anthus berthelotii",100,"Species",300780,1
74823,"Madanga ruficollis",100,"Species","Anthus ruficollis",100,"Species",300980,3
79780,"Anthus lutescens peruvianus",110,"Subspecies","Anthus peruvianus",100,"Species",301030,2
79783,"Anthus furcatus brevirostris",110,"Subspecies","Anthus brevirostris",100,"Species",301050,2
79824,"Fringilla coelebs madeirensis",110,"Subspecies","Fringilla coelebs maderensis",110,"Subspecies",301420,1
79825,"Fringilla coelebs tintillon",110,"Subspecies","Fringilla coelebs canariensis",110,"Subspecies",301430,1
79829,"Fringilla teydea teydea",110,"Subspecies","Fringilla teydea",100,"Species",301470,3
