"MASTER_TAXON_ID","SCIENTIFIC_NAME","ENGLISH_NAME","TAXON_RANK_ID","TAXON_RANK_NAME","SORT_ORDER","ALT_INT_NAME","CBC_CODE"
83297,"Saltator atriceps suffuscus","",110,"Subspecies",331790,"",""
83298,"Saltator atriceps flavicrissus","",110,"Subspecies",331800,"",""
83299,"Saltator atriceps peeti","",110,"Subspecies",331810,"",""
83300,"Saltator atriceps raptor","",110,"Subspecies",331820,"",""
83301,"Saltator atriceps lacertosus","",110,"Subspecies",331830,"",""
83302,"Saltator maximus","Buff-throated Saltator",100,"Species",331840,"",""
83303,"Saltator maximus gigantodes","",110,"Subspecies",331850,"",""
83304,"Saltator maximus magnoides","",110,"Subspecies",331860,"",""
83305,"Saltator maximus intermedius","",110,"Subspecies",331870,"",""
83306,"Saltator maximus iungens","",110,"Subspecies",331880,"",""
83307,"Saltator maximus maximus","",110,"Subspecies",331890,"",""
83308,"Saltator atripennis","Black-winged Saltator",100,"Species",331900,"",""
83311,"Saltator similis","Green-winged Saltator",100,"Species",331910,"",""
83312,"Saltator similis similis","",110,"Subspecies",331920,"",""
83313,"Saltator similis ochraceiventris","",110,"Subspecies",331930,"",""
83314,"Saltator coerulescens","Greyish Saltator",100,"Species",331940,"",""
83315,"Saltator coerulescens vigorsii","",110,"Subspecies",331950,"",""
83316,"Saltator coerulescens plumbiceps","",110,"Subspecies",331960,"",""
83317,"Saltator coerulescens grandis","",110,"Subspecies",331970,"",""
83318,"Saltator coerulescens yucatanensis","",110,"Subspecies",331980,"",""
83319,"Saltator coerulescens hesperis","",110,"Subspecies",331990,"",""
83320,"Saltator coerulescens brevicaudus","",110,"Subspecies",332000,"",""
83321,"Saltator coerulescens plumbeus","",110,"Subspecies",332010,"",""
83322,"Saltator coerulescens brewsteri","",110,"Subspecies",332020,"",""
83323,"Saltator coerulescens olivascens","",110,"Subspecies",332030,"",""
83324,"Saltator coerulescens azarae","",110,"Subspecies",332040,"",""
83325,"Saltator coerulescens mutus","",110,"Subspecies",332050,"",""
83326,"Saltator coerulescens superciliaris","",110,"Subspecies",332060,"",""
83327,"Saltator coerulescens coerulescens","",110,"Subspecies",332070,"",""
83328,"Saltator orenocensis","Orinoco Saltator",100,"Species",332080,"",""
83329,"Saltator orenocensis rufescens","",110,"Subspecies",332090,"",""
83330,"Saltator orenocensis orenocensis","",110,"Subspecies",332100,"",""
83331,"Saltator maxillosus","Thick-billed Saltator",100,"Species",332110,"",""
83332,"Saltator nigriceps","Black-cowled Saltator",100,"Species",332120,"",""
83333,"Saltator aurantiirostris","Golden-billed Saltator",100,"Species",332130,"",""
83334,"Saltator aurantiirostris iteratus","",110,"Subspecies",332140,"",""
83335,"Saltator aurantiirostris albociliaris","",110,"Subspecies",332150,"",""
83336,"Saltator aurantiirostris hellmayri","",110,"Subspecies",332160,"",""
83337,"Saltator aurantiirostris aurantiirostris","",110,"Subspecies",332170,"",""
83338,"Saltator aurantiirostris parkesi","",110,"Subspecies",332180,"",""
83339,"Saltator aurantiirostris nasica","",110,"Subspecies",332190,"",""
83340,"Saltator cinctus","Masked Saltator",100,"Species",332200,"",""
83341,"Saltator atricollis","Black-throated Saltator",100,"Species",332210,"",""
83343,"Saltator albicollis","Lesser Antillean Saltator",100,"Species",332220,"",""
83344,"Saltator albicollis albicollis","",110,"Subspecies",332230,"",""
83345,"Saltator albicollis guadelupensis","",110,"Subspecies",332240,"",""
83346,"Saltator striatipectus","Streaked Saltator",100,"Species",332250,"",""
83347,"Saltator striatipectus furax","",110,"Subspecies",332260,"",""
83348,"Saltator striatipectus isthmicus","",110,"Subspecies",332270,"",""
83349,"Saltator striatipectus scotinus","",110,"Subspecies",332280,"",""
83350,"Saltator striatipectus melicus","",110,"Subspecies",332290,"",""
83351,"Saltator striatipectus speratus","",110,"Subspecies",332300,"",""
83352,"Saltator striatipectus striatipectus","",110,"Subspecies",332310,"",""
83353,"Saltator striatipectus perstriatus","",110,"Subspecies",332320,"",""
83354,"Saltator striatipectus flavidicollis","",110,"Subspecies",332330,"",""
83355,"Saltator striatipectus immaculatus","",110,"Subspecies",332340,"",""
83356,"Saltator striatipectus peruvianus","",110,"Subspecies",332350,"",""
82858,"Volatinia","",80,"Genus",332360,"",""
82859,"Volatinia jacarina","Blue-black Grassquit",100,"Species",332370,"",""
82860,"Volatinia jacarina splendens","",110,"Subspecies",332380,"",""
82861,"Volatinia jacarina jacarina","",110,"Subspecies",332390,"",""
82862,"Volatinia jacarina peruviensis","",110,"Subspecies",332400,"",""
82863,"Sporophila","",80,"Genus",332410,"",""
82864,"Sporophila frontalis","Buffy-fronted Seedeater",100,"Species",332420,"",""
82865,"Sporophila falcirostris","Temminck's Seedeater",100,"Species",332430,"",""
82866,"Sporophila schistacea","Slate-colored Seedeater",100,"Species",332440,"",""
82868,"Sporophila schistacea schistacea","",110,"Subspecies",332450,"",""
